cars,price,brand,model,year,condition,transmission,fuel_type,kilometers_run
https://bikroy.com/en/ad/toyota-harrier-premium-ready-stock-2020-for-sale-dhaka,"Tk 7,080,000",Toyota,Harrier,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","69,600 km"
https://bikroy.com/en/ad/honda-insight-ex-ready-stock-2021-for-sale-dhaka,"Tk 4,380,000",Honda,Insight,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","25,664 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-ready-dhaka-2022-for-sale-dhaka,"Tk 4,930,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","53,946 km"
https://bikroy.com/en/ad/toyota-noah-z-pkg-2022-for-sale-dhaka,"Tk 4,500,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","77,830 km"
https://bikroy.com/en/ad/honda-insight-ex-ready-showroom-2020-for-sale-dhaka,"Tk 3,750,000",Honda,Insight,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","100,000 km"
https://bikroy.com/en/ad/toyota-noah-x-pkg-non-hybrid-2021-for-sale-dhaka-1,"Tk 3,650,000",Toyota,Noah,2021,Reconditioned,Automatic,"Petrol, Octane","82,840 km"
https://bikroy.com/en/ad/toyota-aqua-cross-over-guram-2020-for-sale-dhaka-3,"Tk 2,250,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","78,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-non-hyrbid-2020-for-sale-dhaka,"Tk 4,480,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Octane","73,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2020-for-sale-dhaka-83,"Tk 4,500,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","69,765 km"
https://bikroy.com/en/ad/nissan-x-trail-4-2023-for-sale-dhaka,"Tk 7,500,000",Nissan,X-Trail,2023,Reconditioned,Automatic,"Petrol, Hybrid, Electric, Octane","7,090 km"
https://bikroy.com/en/ad/toyota-premio-fl-2020-for-sale-dhaka-32,"Tk 3,930,000",Toyota,Premio,2020,Reconditioned,Automatic,"Petrol, Octane","74,596 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2020-for-sale-dhaka-202,"Tk 4,300,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","60,407 km"
https://bikroy.com/en/ad/toyota-corolla-s-led-45-point-2020-for-sale-dhaka,"Tk 3,180,000",Toyota,Corolla,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","85,000 km"
https://bikroy.com/en/ad/toyota-premio-f-ex-ready-showroom-2021-for-sale-dhaka-3,"Tk 4,680,000",Toyota,Premio,2021,Reconditioned,Automatic,"Petrol, Octane","78,538 km"
https://bikroy.com/en/ad/toyota-allion-g-pkg-ready-showroom-2019-for-sale-dhaka-3,"Tk 3,800,000",Toyota,Allion,2019,Reconditioned,Automatic,"Petrol, Octane","29,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-2020-for-sale-dhaka-75,"Tk 2,900,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","61,541 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2020-for-sale-dhaka-84,"Tk 4,300,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","31,000 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-leather-ready-dk-2021-for-sale-dhaka,"Tk 35,000,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","39,771 km"
https://bikroy.com/en/ad/toyota-axio-ex-white-hybrid-2020-for-sale-dhaka-1,"Tk 2,500,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","108,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hybrid-black-2020-for-sale-dhaka-7,"Tk 2,790,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","40,001 km"
https://bikroy.com/en/ad/lexus-rx-350h-ready-showroom-2023-for-sale-dhaka,"Tk 16,000,000",Lexus,RX,2023,Reconditioned,Automatic,"Petrol, Octane","14,600 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-hv-2022-for-sale-dhaka-3,"Tk 4,900,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,Hybrid,"28,099 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-silver-2020-for-sale-khulna-22,"Tk 2,400,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","152,100 km"
https://bikroy.com/en/ad/toyota-noah-sz-hybrid-pearl-2022-for-sale-khulna,"Tk 4,650,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","88,300 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-hybrid-2020-for-sale-dhaka-93,"Tk 3,850,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"97,444 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-2020-for-sale-khulna-33,"Tk 2,150,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","45,152 km"
https://bikroy.com/en/ad/toyota-harrier-non-hybrid-old-shape-2020-for-sale-khulna,"Tk 7,470,000",Toyota,Harrier,2020,Reconditioned,Automatic,Petrol,"61,000 km"
https://bikroy.com/en/ad/toyota-noah-g-silver-4-101k-km-2020-for-sale-chattogram,"Tk 3,220,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"101,000 km"
https://bikroy.com/en/ad/toyota-noah-g-wine-35-95k-km-2020-for-sale-chattogram,"Tk 3,380,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"95,600 km"
https://bikroy.com/en/ad/toyota-prius-s-touring-selection-2020-for-sale-khulna-38,"Tk 3,150,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","35,001 km"
https://bikroy.com/en/ad/toyota-prius-s-safety-plus-2020-for-sale-khulna-10,"Tk 3,300,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","34,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2020-for-sale-khulna-28,"Tk 4,350,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","51,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-360-2023-for-sale-dhaka-3,"Tk 4,840,000",Toyota,Corolla Cross,2023,Reconditioned,Automatic,Hybrid,"24,130 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-start-2020-for-sale-khulna-54,"Tk 2,310,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,326 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-drak-prime-2020-for-sale-khulna-11,"Tk 4,300,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","38,345 km"
https://bikroy.com/en/ad/toyota-hiace-gl-dual-ac-2020-for-sale-khulna-32,"Tk 3,300,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","51,234 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-2020-for-sale-dhaka-104,"Tk 2,740,000",Toyota,Axio,2020,Reconditioned,Automatic,Octane,"77,839 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-push-2020-for-sale-dhaka-19,"Tk 2,470,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"77,269 km"
https://bikroy.com/en/ad/toyota-alphard-executive-lounge-2021-for-sale-khulna-9,"Tk 11,300,000",Toyota,Alphard,2021,Reconditioned,Automatic,Hybrid,"32,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-hybrid-z-leather-2021-for-sale-khulna-6,"Tk 4,280,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","49,000 km"
https://bikroy.com/en/ad/toyota-prius-a-turing-2020-redwin-for-sale-dhaka,"Tk 3,150,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","43,600 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-hybrid-2019-for-sale-dhaka-156,"Tk 3,530,000",Toyota,Esquire,2019,Reconditioned,Automatic,Hybrid,"32,720 km"
https://bikroy.com/en/ad/toyota-axio-hybrid-x-2020-for-sale-dhaka-17,"Tk 2,500,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","65,000 km"
https://bikroy.com/en/ad/toyota-fielder-hybrid-ex-2020-for-sale-dhaka-26,"Tk 2,500,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","63,000 km"
https://bikroy.com/en/ad/toyota-noah-hybrid-x-2020-for-sale-dhaka-59,"Tk 3,300,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","59,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-2020-for-sale-dhaka-105,"Tk 2,800,000",Toyota,Fielder,2020,Reconditioned,Automatic,Octane,"69,172 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-pkg-hv-2022-for-sale-dhaka-1,"Tk 4,900,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,Hybrid,"28,367 km"
https://bikroy.com/en/ad/toyota-hiace-gi-2019-for-sale-khulna-1,"Tk 3,320,000",Toyota,Hiace,2019,Reconditioned,Automatic,"Petrol, Octane","45,980 km"
https://bikroy.com/en/ad/toyota-fielder-ex-pkg-2020-for-sale-khulna-1,"Tk 2,300,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","45,120 km"
https://bikroy.com/en/ad/toyota-noah-x-smart-octane-2020-for-sale-dhaka-1,"Tk 3,850,000",Toyota,Noah,2020,Reconditioned,Automatic,Octane,"94,000 km"
https://bikroy.com/en/ad/toyota-noah-x-smart-octane-2020-for-sale-dhaka,"Tk 3,900,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","65,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-octane-non-hv-2020-for-sale-dhaka,"Tk 2,620,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Petrol, Octane","170,000 km"
https://bikroy.com/en/ad/toyota-prius-s-hybrid-2020-for-sale-khulna-7,"Tk 3,280,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","35,000 km"
https://bikroy.com/en/ad/toyota-allion-g-led-45p-2020-for-sale-khulna,"Tk 4,310,000",Toyota,Allion,2020,Reconditioned,Automatic,"Petrol, Octane","29,685 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-2020-for-sale-khulna-23,"Tk 3,610,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","50,274 km"
https://bikroy.com/en/ad/toyota-esquire-gi-hybrid-2020-for-sale-khulna-49,"Tk 3,400,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","47,458 km"
https://bikroy.com/en/ad/toyota-noah-x-non-hybrid-2020-for-sale-khulna-32,"Tk 3,600,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","57,854 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-package-2020-for-sale-dhaka-11,"Tk 2,450,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"48,652 km"
https://bikroy.com/en/ad/mitsubishi-pajero-x-edition-2008-for-sale-dhaka-2,"Tk 750,000",Mitsubishi,Pajero,2008,Used,Automatic,Diesel,"120,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-2020-for-sale-dhaka-177,"Tk 2,200,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","90,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-hybrid-2025-for-sale-dhaka-5,"Tk 56,500,000",Toyota,Corolla Cross,2025,Reconditioned,Automatic,"Petrol, Hybrid, Octane",0 km
https://bikroy.com/en/ad/toyota-sienta-g-2020-for-sale-dhaka-28,"Tk 2,400,000",Toyota,Sienta,2020,Reconditioned,Automatic,Hybrid,"56,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-bronze-2-tone-2020-for-sale-khulna,"Tk 3,450,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","67,500 km"
https://bikroy.com/en/ad/toyota-harrier-z-leather-non-hybrid-2020-for-sale-dhaka-71,"Tk 8,350,000",Toyota,Harrier,2020,Reconditioned,Automatic,Octane,"48,000 km"
https://bikroy.com/en/ad/toyota-axio-non-hybrid-ex-push-2020-for-sale-dhaka-29,"Tk 2,980,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","72,000 km"
https://bikroy.com/en/ad/toyota-land-cruiser-v8-sahara-45l-2018-for-sale-dhaka,"Tk 25,500,000",Toyota,Land Cruiser,2018,Used,Automatic,Diesel,"22,000 km"
https://bikroy.com/en/ad/toyota-esquire-hybrid-gi-premium-2021-for-sale-dhaka-6,"Tk 3,950,000",Toyota,Esquire,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","60,000 km"
https://bikroy.com/en/ad/toyota-axio-hybrid-ex-4-gradr-2020-for-sale-dhaka-1,"Tk 2,450,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","113,000 km"
https://bikroy.com/en/ad/toyota-noah-push-2door-power-oil-2019-for-sale-dhaka,"Tk 3,400,000",Toyota,Noah,2019,Reconditioned,Automatic,Octane,"200,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-2020-for-sale-dhaka-196,"Tk 2,450,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"137,000 km"
https://bikroy.com/en/ad/toyota-prius-s-2020-for-sale-khulna-3,"Tk 2,940,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"29,505 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2020-for-sale-khulna-118,"Tk 3,880,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"36,520 km"
https://bikroy.com/en/ad/toyota-aqua-s-2020-for-sale-khulna-4,"Tk 1,920,000",Toyota,Aqua,2020,Reconditioned,Automatic,Hybrid,"39,820 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-package-hv-2019-for-sale-dhaka,"Tk 3,430,000",Toyota,C-HR,2019,Reconditioned,Automatic,Hybrid,"31,987 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-2019-for-sale-dhaka-395,"Tk 4,100,000",Toyota,Hiace,2019,Reconditioned,Automatic,Octane,"61,700 km"
https://bikroy.com/en/ad/toyota-hiace-sgl-dps2-modellista-2020-for-sale-chattogram-3,"Tk 4,500,000",Toyota,Hiace,2020,Reconditioned,Automatic,Octane,"51,000 km"
https://bikroy.com/en/ad/toyota-noah-x-hybrid-2021-for-sale-khulna-6,"Tk 3,000,000",Toyota,Noah,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","47,645 km"
https://bikroy.com/en/ad/toyota-esquire-gi-luxel-gril-4p-2020-for-sale-khulna-1,"Tk 3,860,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","52,423 km"
https://bikroy.com/en/ad/toyota-noah-x-non-hybrid-2020-for-sale-khulna-33,"Tk 3,450,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","62,345 km"
https://bikroy.com/en/ad/toyota-fielder-ex-push-start-2020-for-sale-khulna-25,"Tk 2,270,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","54,123 km"
https://bikroy.com/en/ad/toyota-c-hr-gr-sport-pearl-2-ton-2020-for-sale-dhaka,"Tk 3,470,000",Toyota,C-HR,2020,New,Automatic,"Petrol, Hybrid, Octane","99,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-4wd-nonhybrid-45-2020-for-sale-khulna,"Tk 2,590,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","52,035 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-bodykit-2020-for-sale-khulna-4,"Tk 3,800,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","91,062 km"
https://bikroy.com/en/ad/toyota-voxy-sz-hybrid-pearl-2022-for-sale-khulna,"Tk 4,750,000",Toyota,Voxy,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","52,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-blue-2022-for-sale-khulna-1,"Tk 4,350,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","9,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-package-hv-2019-for-sale-dhaka-1,"Tk 3,430,000",Toyota,C-HR,2019,Reconditioned,Automatic,Hybrid,"31,012 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-white-2020-for-sale-dhaka-7,"Tk 2,450,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","120,000 km"
https://bikroy.com/en/ad/toyota-corolla-touring-wxb-pearl-2020-for-sale-khulna-5,"Tk 2,900,000",Toyota,Corolla,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","106,581 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime2-2020-for-sale-khulna-7,"Tk 4,450,000",Toyota,Hiace,2020,Reconditioned,Automatic,Petrol,"45,720 km"
https://bikroy.com/en/ad/toyota-prius-a-touring-slcn-grt4-2020-for-sale-khulna,"Tk 3,660,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"33,000 km"
https://bikroy.com/en/ad/toyota-c-hr-gr-sport-2020-for-sale-khulna,"Tk 3,600,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","48,646 km"
https://bikroy.com/en/ad/toyota-noah-g-bronze-r-53k-km-2020-for-sale-chattogram,"Tk 3,380,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"53,300 km"
https://bikroy.com/en/ad/toyota-noah-x-smart-2020-for-sale-khulna-2,"Tk 3,800,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","82,000 km"
https://bikroy.com/en/ad/toyota-noah-g-non-hyb-sunroof-2021-for-sale-khulna,"Tk 5,000,000",Toyota,Noah,2021,Reconditioned,Automatic,"Petrol, Octane","38,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-pre-black-4-87k-2021-for-sale-chattogram-1,"Tk 4,780,000",Toyota,Esquire,2021,Reconditioned,Automatic,Petrol,"87,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-black-r-93000-km-2021-for-sale-chattogram,"Tk 4,100,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,Hybrid,"93,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-v2-2020-for-sale-khulna,"Tk 3,750,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","78,520 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-l-hardtop-360-2022-for-sale-khulna,"Tk 4,400,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","15,121 km"
https://bikroy.com/en/ad/toyota-prius-s-navi-phv-red-2019-for-sale-khulna,"Tk 3,600,000",Toyota,Prius,2019,Reconditioned,Automatic,"Hybrid, Electric","73,000 km"
https://bikroy.com/en/ad/toyota-prius-s-hybrid-2020-for-sale-khulna-6,"Tk 3,300,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","20,700 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-nhv-2020-for-sale-dhaka,"Tk 4,550,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Diesel, Petrol","61,000 km"
https://bikroy.com/en/ad/toyota-noah-g-hybrid-2019-for-sale-dhaka-29,"Tk 3,250,000",Toyota,Noah,2019,Reconditioned,Automatic,Hybrid,"95,000 km"
https://bikroy.com/en/ad/toyota-esquire-xi-non-hybrid-2020-for-sale-dhaka-4,"Tk 3,950,000",Toyota,Esquire,2020,Reconditioned,Automatic,Octane,"51,444 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-gray-2020-for-sale-dhaka,"Tk 4,450,000",Toyota,Hiace,2020,Reconditioned,Automatic,"CNG, Octane, LPG","75,000 km"
https://bikroy.com/en/ad/toyota-noah-x-push-start-2020-for-sale-dhaka-1,"Tk 3,800,000",Toyota,Noah,2020,Reconditioned,Automatic,Octane,"97,000 km"
https://bikroy.com/en/ad/toyota-sienta-g-non-hybrid-2020-for-sale-dhaka-3,"Tk 3,050,000",Toyota,Sienta,2020,Reconditioned,Automatic,Octane,"52,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2020-for-sale-dhaka-94,"Tk 4,400,000",Toyota,Hiace,2020,Reconditioned,Automatic,Octane,"82,612 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-sunroof-2023-for-sale-dhaka,"Tk 5,000,000",Toyota,Corolla Cross,2023,Reconditioned,Automatic,Hybrid,"12,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-2020-for-sale-dhaka-90,"Tk 2,950,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","43,041 km"
https://bikroy.com/en/ad/toyota-corolla-wxb-hybrid-2020-for-sale-dhaka-42,"Tk 3,000,000",Toyota,Corolla,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","146,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-dual-ac-ambulance-2020-for-sale-khulna,"Tk 2,700,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","56,487 km"
https://bikroy.com/en/ad/toyota-noah-x-smart-2d-power-45-2020-for-sale-khulna,"Tk 3,350,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,878 km"
https://bikroy.com/en/ad/toyota-noah-g-hybrid-2021-for-sale-khulna-3,"Tk 3,300,000",Toyota,Noah,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","47,963 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hybrid-2020-for-sale-dhaka-25,"Tk 2,370,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"89,463 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-2020-for-sale-dhaka-35,"Tk 3,499,999",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"71,548 km"
https://bikroy.com/en/ad/toyota-axio-g-edition-2006-for-sale-dhaka-21,"Tk 1,490,000",Toyota,Axio,2006,Used,Automatic,Petrol,"69,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-4-cam-gp-45-2020-for-sale-khulna,"Tk 3,600,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","33,406 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-2020-for-sale-dhaka-40,"Tk 2,350,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"67,000 km"
https://bikroy.com/en/ad/honda-insight-ex-black-style-2020-for-sale-khulna-14,"Tk 4,400,000",Honda,Insight,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","58,100 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-2020-for-sale-khulna-50,"Tk 2,700,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","45,500 km"
https://bikroy.com/en/ad/toyota-voxy-s-z-package-2023-for-sale-dhaka-2,"Tk 4,550,000",Toyota,Voxy,2023,Reconditioned,Automatic,Hybrid,"29,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-package-dual-ac-2020-for-sale-dhaka,"Tk 3,320,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","73,456 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2022-for-sale-dhaka-14,"Tk 4,640,000",Toyota,Hiace,2022,Reconditioned,Automatic,"Petrol, Octane","31,587 km"
https://bikroy.com/en/ad/hyundai-h1-12-seat-octane-drive-2015-for-sale-dhaka,"Tk 2,000,000",Hyundai,H1,2015,Used,Automatic,"Petrol, Octane","57,412 km"
https://bikroy.com/en/ad/toyota-premio-f-keay-start-gp-4-2020-for-sale-khulna,"Tk 3,950,000",Toyota,Premio,2020,Reconditioned,Automatic,"Petrol, Octane","98,410 km"
https://bikroy.com/en/ad/toyota-prius-a-touring-2021-for-sale-dhaka-16,"Tk 3,485,000",Toyota,Prius,2021,Reconditioned,Automatic,Hybrid,"94,457 km"
https://bikroy.com/en/ad/toyota-hiace-dark-prime-2-door-pw-2020-for-sale-dhaka,"Tk 4,550,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","53,000 km"
https://bikroy.com/en/ad/toyota-aqua-crossover-2019-for-sale-dhaka-5,"Tk 2,270,000",Toyota,Aqua,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","46,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-silver-2020-for-sale-khulna-5,"Tk 2,740,000",Toyota,Axio,2020,Reconditioned,Automatic,Petrol,"64,690 km"
https://bikroy.com/en/ad/toyota-fielder-wxb-45-point-2019-for-sale-khulna-5,"Tk 2,800,000",Toyota,Fielder,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","47,000 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-2019-for-sale-dhaka,"Tk 3,570,000",Toyota,Yaris Cross,2019,Reconditioned,Automatic,Hybrid,"25,608 km"
https://bikroy.com/en/ad/honda-grace-fex-2015-for-sale-dhaka,"Tk 1,580,000",Honda,Grace,2015,Used,Automatic,"Hybrid, Octane","90,000 km"
https://bikroy.com/en/ad/toyota-premio-push-start-2020-for-sale-dhaka,"Tk 4,050,000",Toyota,Premio,2020,Used,Automatic,Octane,"33,300 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-non-hv-2021-for-sale-dhaka-1,"Tk 4,900,000",Toyota,Esquire,2021,Reconditioned,Automatic,Octane,"53,776 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-360-two-tone-2019-for-sale-dhaka,"Tk 3,430,000",Toyota,C-HR,2019,Reconditioned,Automatic,Hybrid,"31,786 km"
https://bikroy.com/en/ad/toyota-harrier-premium-2020-for-sale-dhaka-12,"Tk 6,450,000",Toyota,Harrier,2020,Reconditioned,Automatic,Octane,"55,200 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-pkg-hv-2022-for-sale-dhaka-5,"Tk 4,880,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,Hybrid,"28,654 km"
https://bikroy.com/en/ad/toyota-lx-package-2021-for-sale-chattogram-division,"Tk 3,600,000",Toyota,Other Model,2021,Reconditioned,Automatic,Hybrid,"123,000 km"
https://bikroy.com/en/ad/toyota-noah-g-newshape-bronze-2022-for-sale-khulna-1,"Tk 4,280,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","50,150 km"
https://bikroy.com/en/ad/toyota-fielder-x-non-hybrid-white-2019-for-sale-dhaka-2,"Tk 2,590,000",Toyota,Fielder,2019,Reconditioned,Automatic,"Petrol, Octane","190,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-silver-2020-for-sale-khulna-17,"Tk 2,280,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","38,500 km"
